movieId,title,genres,rating
7349,Broken Wings (Knafayim Shvurot) (2002),Drama,3.7182539682539684
7350,Games People Play: New York (2004),Comedy|Documentary|Drama,2.642857142857143
7351,How to Draw a Bunny (2002),Documentary,3.6125
7352,Wilbur Wants to Kill Himself (2002),Comedy|Drama|Romance,3.626153846153846
7353,Clifford (1994),Comedy,2.015873015873016
7354,Mad Dog and Glory (1993),Comedy|Drama|Romance,3.1215189873417724
7355,Mr. Toad's Wild Ride (a.k.a. The Wind in the Willows) (1996),Adventure|Animation|Comedy,3.316860465116279
7356,Night Crossing (1981),Drama,3.4285714285714284
7357,Peyton Place (1957),Drama|Romance,3.2944444444444443
7358,Searching for Debra Winger (2002),Documentary,3.033333333333333
7359,Walk Like a Man (1987),Comedy,2.3098591549295775
7360,Dawn of the Dead (2004),Action|Drama|Horror|Thriller,3.601114071203681
7361,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi,4.105628131710809
7362,Taking Lives (2004),Crime|Drama|Thriller,3.0306004618937643
7363,"Child I Never Was, The (Leben lang kurze Hosen Tragen, Ein) (2002)",Crime|Drama,2.75
7364,Intermission (2003),Comedy|Crime|Drama,3.475609756097561
7365,Noi the Albino (Nói albinói) (2003),Drama,3.6872340425531913
7366,Jersey Girl (2004),Comedy|Drama|Romance,3.069709543568465
7367,"Ladykillers, The (2004)",Comedy|Crime,3.0295389048991352
7368,Never Die Alone (2004),Crime|Drama|Thriller,2.7325581395348837
7369,Scooby-Doo 2: Monsters Unleashed (2004),Action|Adventure|Children|Comedy|Mystery,2.2164591977869987
7370,"Foreign Affair, A (2 Brothers & a Bride) (2003)",Comedy|Drama|Romance,3.2666666666666666
7371,Dogville (2003),Drama|Mystery|Thriller,3.8521428571428573
7372,Ned Kelly (2003),Drama,3.0106837606837606
7373,Hellboy (2004),Action|Adventure|Fantasy|Horror,3.306076451496574
7374,Home on the Range (2004),Animation|Children|Comedy|Musical|Western,2.7526501766784452
7375,"Prince & Me, The (2004)",Comedy|Romance,3.109778597785978
7376,Walking Tall (2004),Action,2.9947848761408085
7377,"United States of Leland, The (2003)",Crime|Drama,3.5689655172413794
7378,Johnson Family Vacation (2004),Comedy,2.2267441860465116
7379,"Alamo, The (2004)",Drama|War|Western,2.975501113585746
7380,Ella Enchanted (2004),Comedy|Fantasy|Romance,3.281615302869288
7381,"Whole Ten Yards, The (2004)",Action|Comedy|Crime,2.72265625
7382,I'm Not Scared (Io non ho paura) (2003),Drama|Mystery|Thriller,3.7771084337349397
7383,Shade (2003),Crime|Drama|Thriller,3.2
7384,Since Otar Left (Depuis qu'Otar est parti...) (2003),Drama,3.5642857142857145
7385,Twentynine Palms (2003),Drama|Horror,2.4464285714285716
7386,"Ten Commandments, The (1956)",Adventure|Drama,3.6362107623318387
7387,Dawn of the Dead (1978),Action|Drama|Horror,3.807718120805369
7388,"Brother Sun, Sister Moon (Fratello sole, sorella luna) (1972)",Drama,3.1739130434782608
7389,One Million Years B.C. (1966),Adventure|Fantasy,2.7123655913978495
7390,Prey for Rock & Roll (2003),Drama|Musical,2.9571428571428573
7391,"Mother, Jugs & Speed (1976)",Comedy,2.764705882352941
7392,Bandolero! (1968),Western,2.95
7393,"Slugger's Wife, The (1985)",Comedy|Romance,2.414285714285714
7394,Those Magnificent Men in Their Flying Machines (1965),Action|Adventure|Comedy,3.3638392857142856
7395,Cheaper by the Dozen (1950),Comedy|Drama,3.348946135831382
7396,Scenes From a Marriage (Scener ur ett äktenskap) (1973),Drama,4.083501006036217
7397,"Baby, the Rain Must Fall (1965)",Drama,3.2045454545454546
7398,Belles on Their Toes (1952),Comedy,3.375
7399,Ned Kelly (1970),Action|Crime|Western,2.6333333333333333
7400,Beyond the Stars (1989),Drama|Sci-Fi,2.857142857142857
7401,Mac (1992),Drama,2.8823529411764706
7402,"Food of the Gods, The (1976)",Horror|Sci-Fi,2.4927536231884058
7403,Food of the Gods II (1989),Horror|Sci-Fi,2.085714285714286
7404,Anna (1987),Drama,2.888888888888889
7405,Road to Bali (1952),Comedy|Musical,3.1604938271604937
7406,"Flying Deuces, The (1939)",Comedy,3.3461538461538463
7407,Africa Screams (1949),Adventure|Comedy,2.891891891891892
7408,Jack and the Beanstalk (1952),Children|Comedy|Fantasy,3.142857142857143
7409,High Risk (1981),Action|Comedy|Crime,3.125
7410,"Osterman Weekend, The (1983)",Action|Thriller,3.03125
7411,Munchies (1987),Comedy|Horror,2.216666666666667
7412,"Cat and the Canary, The (1978)",Comedy|Horror|Mystery,3.090909090909091
7413,Hangman's Curse (2003),Horror|Mystery|Thriller,2.3043478260869565
7414,Going in Style (1979),Comedy|Drama,3.4175824175824174
7415,"Late Show, The (1977)",Comedy|Crime|Drama|Mystery,3.543010752688172
7416,"Sunshine Boys, The (1975)",Comedy,3.3980582524271843
7417,Jersey Girl (1992),Comedy|Romance,3.036144578313253
7418,"American Nightmare, The (2000)",Documentary,3.193877551020408
7419,After Hours (1985),Comedy|Thriller,3.856929955290611
7420,Viva Las Vegas (1964),Comedy|Musical|Romance,2.908333333333333
7422,"Love and Anarchy (Film d'amore e d'anarchia, ovvero 'stamattina alle 10 in via dei Fiori nella nota casa di tolleranza...') (1973)",Comedy|Drama|Romance,3.5
7423,Hitman Hart: Wrestling with Shadows (1998),Documentary,3.3125
7437,Connie and Carla (2004),Comedy,3.1145833333333335
7438,Kill Bill: Vol. 2 (2004),Action|Drama|Thriller,3.869085848854635
7439,"Punisher, The (2004)",Action|Crime|Thriller,3.032169746748802
7440,Paper Clips (2004),Documentary,3.710843373493976
7441,"Thousand Clouds of Peace, A (Mil nubes de paz cercan el cielo, amor, jamás acabarás de ser amor) (2003)",Drama|Romance,2.5714285714285716
7442,Young Adam (2003),Crime|Drama|Thriller,3.148241206030151
7443,This So-Called Disaster (2003),Documentary,2.735294117647059
7444,13 Going on 30 (2004),Comedy|Fantasy|Romance,3.109159159159159
7445,Man on Fire (2004),Action|Crime|Drama|Mystery|Thriller,3.798420188756668
7446,Clifford's Really Big Movie (2004),Animation|Children,2.28
7447,MC5*: A True Testimonial (2002),Documentary,3.8333333333333335
7448,Envy (2004),Comedy,2.3429672447013488
7449,Godsend (2004),Drama|Horror|Thriller,2.405829596412556
7450,Laws of Attraction (2004),Comedy|Romance,3.021834061135371
7451,Mean Girls (2004),Comedy,3.5306619437679876
7452,Mickey (2003),Crime|Drama,3.1666666666666665
7453,New York Minute (2004),Action|Adventure|Comedy,2.2358078602620086
7454,Van Helsing (2004),Action|Adventure|Fantasy|Horror,2.7964709051724137
7455,"Mudge Boy, The (2003)",Drama,3.272727272727273
7456,Valentin (Valentín) (2002),Drama,3.6352459016393444
7457,Breakin' All the Rules (2004),Comedy|Romance,2.75
7458,Troy (2004),Action|Adventure|Drama|War,3.3089370790208643
7459,Carandiru (2003),Crime|Drama,3.705084745762712
7460,Coffee and Cigarettes (2003),Comedy|Drama,3.487313432835821
7461,"Strayed (égarés, Les) (2003)",Drama|Romance,3.2
7471,Dance Me Outside (1994),Comedy|Drama,3.5
7474,"Boys in the Band, The (1970)",Drama,3.563953488372093
7475,Raid (2003),Action|Crime|Drama|Thriller,3.4344262295081966
7477,Eye See You (D-Tox) (2002),Horror|Thriller,2.4456521739130435
7478,Swimming to Cambodia (1987),Drama,3.9522613065326633
7479,Watch on the Rhine (1943),Drama,3.5416666666666665
7480,Under Fire (1983),Drama|Thriller|War,3.511111111111111
7481,Enemy Mine (1985),Adventure|Drama|Sci-Fi,3.4957466918714557
7482,Enter the Dragon (1973),Action|Crime,3.7766749379652604
7483,Foreign Land (Terra Estrangeira) (1996),Action|Crime|Drama|Romance|Thriller,3.2083333333333335
7484,Gimme Shelter (1970),Documentary,3.848747591522158
7485,Good Morning (Ohayô) (1959),Comedy,3.7684563758389262
7486,Happy Together (a.k.a. Buenos Aires Affair) (Chun gwong cha sit) (1997),Drama|Romance,3.8128415300546448
7487,Henry & June (1990),Drama,3.2899628252788102
7488,Berkeley in the '60s (1990),Documentary,3.5531914893617023
7489,"Nasty Girl, The (schreckliche Mädchen, Das) (1990)",Comedy|Drama,3.8445945945945947
7490,At First Sight (Entre Nous) (Coup de foudre) (1983),Drama,3.45
7491,"Naked Prey, The (1966)",Adventure,3.3
7492,Martin (1977),Drama|Horror,3.348
7493,"Three Faces of Eve, The (1957)",Drama,3.814720812182741
7502,Band of Brothers (2001),Action|Drama|War,4.263182346109176
7505,"Kingdom, The (Riget) (1994)",Drama|Horror|Mystery,3.970059880239521
7521,Mercy (2000),Crime|Mystery|Thriller,2.796875
7523,Desperate Hours (1990),Crime|Drama|Thriller,2.746987951807229
7528,"Passion of Ayn Rand, The (1999)",Documentary|Drama|Romance,3.111111111111111
7537,Du côté de la côte (1958),Documentary,2.3333333333333335
7541,100 Girls (2000),Comedy|Romance,3.046961325966851
7560,Fail-Safe (1964),Drama|Thriller|War,3.945589919816724
7561,Paperhouse (1988),Fantasy|Horror|Thriller,3.514851485148515
7562,Dobermann (1997),Action|Crime,3.4387254901960786
7563,"Discovery of Heaven, The (2001)",Drama,3.341463414634146
7564,Kwaidan (Kaidan) (1964),Horror,3.8379310344827586
7565,Cat-Women of the Moon (a.k.a. Rocket to the Moon) (1953),Adventure|Sci-Fi,2.56
7566,28 Up (1985),Documentary,4.023148148148148
7567,Chance (2002),Comedy|Drama,3.5
7568,Love Life (2001),Comedy|Romance,4.333333333333333
7569,You Only Live Twice (1967),Action|Adventure|Sci-Fi|Thriller,3.611878453038674
7570,Octopussy (1983),Action|Adventure|Thriller,3.288649025069638
7571,"Blue Gardenia, The (1953)",Crime|Drama|Film-Noir|Thriller,3.25
7572,Wit (2001),Drama,3.884980988593156
7573,Never Say Never Again (1983),Action|Adventure|Thriller,3.251369112814896
7574,Maborosi (Maboroshi no hikari) (1995),Drama,3.52027027027027
7577,"Magic Flute, The (Trollflöjten) (1975)",Comedy|Fantasy|Musical|Romance,3.84180790960452
7578,Midnight (1939),Comedy|Romance,3.738372093023256
7579,Pride and Prejudice (1940),Comedy|Drama|Romance,3.7057728119180635
7580,"Man in the Gray Flannel Suit, The (1956)",Drama,3.6188524590163933
7581,"Fountainhead, The (1949)",Drama,3.4277456647398843
7582,Old Acquaintance (1943),Drama,3.4375
7583,In This Our Life (1942),Drama,3.484848484848485
7584,Woman of the Year (1942),Comedy|Romance,3.882278481012658
7585,Summertime (1955),Drama|Romance,3.7222222222222223
7586,Soldier of Orange (a.k.a. Survival Run) (Soldaat van Oranje) (1977),Drama|Thriller|War,3.684931506849315
7587,"Samouraï, Le (Godson, The) (1967)",Crime|Drama|Thriller,4.065116279069767
7613,White Palace (1990),Drama,3.2745098039215685
7614,Oklahoma! (1955),Musical|Romance|Western,3.457654723127036
7615,Desert Hearts (1985),Drama,3.5594059405940595
7616,Body Double (1984),Mystery|Thriller,3.299689440993789
7617,Rooster Cogburn (1975),Comedy|Western,3.3827433628318584
7618,Chaplin (1992),Drama,3.5980504587155964
7619,"Miracle Worker, The (1962)",Drama,3.8502170767004342
7620,Monster in a Box (1992),Comedy|Drama,3.813397129186603
7621,Vengo (2000),Drama|Musical,3.2954545454545454
7622,"Midnight (Primeiro Dia, O) (1998)",Drama,3.5
7623,If You Only Knew (2000),Comedy|Romance,3.3636363636363638
7624,School Ties (1992),Drama,3.4425385934819897
7625,Girl (1998),Drama,3.147727272727273
7626,Switch (1991),Comedy|Crime|Fantasy,2.7559055118110236
7627,Just Write (1997),Comedy,2.7941176470588234
7636,Raising Cain (1992),Horror|Thriller,2.853233830845771
7637,Irma Vep (1996),Comedy|Drama,3.3046875
7638,Buck Privates (1941),Comedy|Musical,3.18
7639,Nice Guys Sleep Alone (1999),Comedy|Romance,2.125
7644,Divorce Iranian Style (1998),Documentary,3.611111111111111
7645,Iron & Silk (1990),Comedy|Drama,3.2916666666666665
7646,Rose Red (2002),Horror|Mystery|Thriller,3.1162420382165603
7647,Noises Off... (1992),Comedy,3.7098360655737705
7648,Wildflowers (1999),Drama,2.7777777777777777
7649,Babylon 5: In the Beginning (1998),Adventure|Sci-Fi,3.675934803451582
7650,"Witchfinder General (Conquerer Worm, The) (1968)",Horror,3.408695652173913
7657,Versus (2000),Action|Comedy|Fantasy|Horror,2.987012987012987
7669,Pride and Prejudice (1995),Drama|Romance,4.015859284890427
7675,"Canterville Ghost, The (1944)",Comedy|Fantasy,3.35625
7697,"Prince and the Showgirl, The (1957)",Comedy|Romance,3.046153846153846
7698,"China Syndrome, The (1979)",Drama|Thriller,3.679226069246436
7699,Who the Hell Is Juliette? (¿Quién diablos es Juliette?) (1997),Documentary,3.0
7700,"Wages of Fear, The (Salaire de la peur, Le) (1953)",Action|Adventure|Drama|Thriller,4.082865168539326
7701,Look Who's Talking Too (1990),Comedy|Romance,1.9967384213959556
7702,"Bells of St. Mary's, The (1945)",Drama,3.5445026178010473
7703,You Light Up My Life (1977),Drama|Romance,1.7045454545454546
7704,"Delta Force, The (1986)",Action,2.4786729857819907
7705,Pat and Mike (1952),Comedy|Romance,3.7632575757575757
7706,Animal Crackers (1930),Comedy|Musical,3.9343817787418653
7707,"He Said, She Said (1991)",Comedy|Drama|Romance,2.819371727748691
7708,Bedazzled (1967),Comedy|Fantasy,3.3518518518518516
7713,Cat People (1942),Drama|Horror|Romance|Thriller,3.4909090909090907
7714,Camelot (1967),Drama|Musical|Romance,3.59640522875817
7716,"Lonely Guy, The (1984)",Comedy,3.328358208955224
7719,"Comedy of Terrors, The (1964)",Comedy|Horror,3.0405405405405403
7720,"Four Musketeers, The (1974)",Action|Adventure|Comedy|Romance,3.6145104895104896
7723,Good Guys Wear Black (1978),Action,2.3636363636363638
7724,Steel Dawn (1987),Action|Sci-Fi,2.3
7725,On Deadly Ground (1994),Action|Adventure|Thriller,1.9417670682730923
7726,Boy Meets Girl (1998),Comedy|Romance,3.15
7727,Protocol (1984),Comedy,2.6455696202531644
7728,"Postman Always Rings Twice, The (1946)",Crime|Drama|Film-Noir|Thriller,3.7199675324675323
7730,Matinee (1993),Comedy|Drama,3.266949152542373
7738,That's The Way I Like It (a.k.a. Forever Fever) (1998),Comedy|Drama|Romance,3.4444444444444446
7739,Virtual Sexuality (1999),Comedy|Drama,2.813953488372093
7742,Baxter (1989),Drama|Horror,3.2184466019417477
7743,Explorers (1985),Adventure|Children|Sci-Fi,3.4551569506726456
7745,"Scent of Green Papaya, The (Mùi du du xhan - L'odeur de la papaye verte) (1993)",Drama,3.6578947368421053
7748,Pierrot le fou (1965),Crime|Drama,3.856936416184971
7749,Weekend (a.k.a. Le Week-end) (Week End) (1967),Drama,3.6907894736842106
7750,"Hundred and One Nights, A (Cent et une nuits de Simon Cinéma, Les) (1995)",Comedy,3.3
7751,Strange Cargo (1940),Drama,3.3214285714285716
7752,Seven Girlfriends (1999),Comedy|Romance,2.9545454545454546
7753,Tuesdays with Morrie (1999),Drama,3.594059405940594
7754,Temptation of a Monk (You Seng) (1993),Action|Adventure|Drama|Romance,2.0
7756,Alexander Nevsky (Aleksandr Nevskiy) (1938),Action|Drama|War,3.7083333333333335
7757,Jason and the Argonauts (1963),Action|Adventure|Fantasy,3.489637305699482
7758,Same Old Song (On connaît la chanson) (1997),Comedy|Drama|Musical,3.3095238095238093
7759,Nostalghia (1983),Drama,3.856164383561644
7761,"Soft Skin, The (La peau douce) (1964)",Drama,3.61
7762,"Tinker, Tailor, Soldier, Spy (1979)",Drama|Thriller,3.928832116788321
7763,Winter Sleepers (Winterschläfer) (2000),Drama|Romance,3.5761904761904764
7764,"Driller Killer, The (1979)",Drama|Horror,2.7982456140350878
7765,Perfectly Normal (1990),Comedy,3.7857142857142856
7766,Throne of Blood (Kumonosu jô) (1957),Action|Drama|Thriller|War,4.064090480678605
7767,"Best of Youth, The (La meglio gioventù) (2003)",Drama,4.0329411764705885
7768,Guncrazy (1992),Crime|Drama|Thriller,2.28
7769,Legend of the Village Warriors (Bangrajan) (2000),Action|Drama|War,3.0375
7770,Treasure Island (1990),Adventure,3.413793103448276
7771,Zorba the Greek (Alexis Zorbas) (1964),Adventure|Drama,3.7369668246445498
7772,Undercurrent (1946),Film-Noir|Thriller,3.1
7773,"Bang, Bang, You're Dead (2002)",Drama,3.7421052631578946
7774,My Side of the Mountain (1969),Adventure|Children,3.3333333333333335
7775,"Thin Blue Lie, The (2000)",Drama,3.3780487804878048
7778,"Unsaid, The (2001)",Crime|Drama|Mystery,2.7142857142857144
7781,Twister (1990),Comedy,3.0100502512562812
7782,Sniper (1993),Action|Drama,3.04858934169279
7783,Don't Tell Anyone (No se lo digas a nadie) (1998),Comedy|Drama,3.5
7784,Ghost in the Machine (a.k.a. Deadly Terror) (1993),Horror|Sci-Fi|Thriller,2.8214285714285716
7785,"Time for Drunken Horses, A (Zamani barayé masti asbha) (2000)",Drama,3.582089552238806
7786,Genghis Blues (1999),Documentary,3.9210526315789473
7787,To Hell and Back (1955),Action|Drama|War,3.6714285714285713
7789,"11'09""01 - September 11 (2002)",Drama,3.3666666666666667
7790,"Bon Voyage, Charlie Brown (and Don't Come Back!) (1980)",Animation|Children|Comedy,3.268361581920904
7791,Internal Affairs (1990),Crime|Thriller,3.3231511254019295
7792,"Parallax View, The (1974)",Thriller,3.694318181818182
7802,"Warriors, The (1979)",Action|Adventure|Crime|Thriller,3.7243066884176184
7808,Mayerling (1968),Drama|Romance,2.772727272727273
7809,Ambush (Rukajärven tie) (1999),Drama|Romance|War,3.19281045751634
7810,Babylon 5: A Call to Arms (1999),Adventure|Sci-Fi,3.5516014234875444
7811,Babylon 5: The River of Souls (1998),Drama|Sci-Fi,3.2738095238095237
7812,Babylon 5: Thirdspace (1998),Drama|Sci-Fi,3.3647727272727272
7813,FM (1978),Drama,3.0961538461538463
7814,Waterloo (1970),Action|Drama|War,3.2205882352941178
7815,True Stories (1986),Comedy|Musical,3.7146596858638743
7816,North Beach (2000),Comedy|Drama,3.5
7817,Zardoz (1974),Fantasy|Sci-Fi,2.8831018518518516
7818,School For Scoundrels (1960),Comedy,3.328125
7820,"Virgin Spring, The (Jungfrukällan) (1960)",Crime|Drama,4.038784067085954
7821,Ice-Cold in Alex (1958),Adventure|Drama|War,3.5128205128205128
7822,Mogambo (1953),Adventure|Drama|Romance,3.175438596491228
7823,Demon Lover Diary (1980),Documentary,4.25
7824,Second Skin (Segunda Piel) (1999),Drama|Romance,3.4411764705882355
7825,Victory (1995),Drama,2.9
7826,"Secret Life of Walter Mitty, The (1947)",Comedy|Romance|Thriller,3.6900958466453675
7827,Cypher (2002),Action|Sci-Fi|Thriller,3.600360576923077
7828,"Rack, The (1956)",Drama|War,3.25
7831,Another Thin Man (1939),Comedy|Crime|Drama|Mystery|Romance,3.8779761904761907
7832,"Thin Man Goes Home, The (1945)",Comedy|Crime|Mystery,3.865740740740741
7833,Shadow of the Thin Man (1941),Comedy|Crime|Mystery,3.856115107913669
7834,After the Thin Man (1936),Comedy|Crime|Mystery|Romance,3.904081632653061
7835,Song of the Thin Man (1947),Comedy|Crime|Drama|Musical|Mystery|Romance,3.7366863905325443
7836,Woodstock (1970),Documentary|Musical,3.887905604719764
7837,36 fillette (1988),Drama|Romance,2.9875
7838,"Internecine Project, The (1974)",Action|Thriller,3.1666666666666665
7839,Love Crazy (1941),Comedy,3.3333333333333335
7840,Gunga Din (1939),Adventure|Comedy|War,3.71007371007371
7841,Children of Dune (2003),Fantasy|Sci-Fi,3.6393244873341377
7842,Dune (2000),Drama|Fantasy|Sci-Fi,3.568718905472637
7843,Lammbock (2001),Comedy,3.6227272727272726
7844,"Legend, The (Legend of Fong Sai-Yuk, The) (Fong Sai Yuk) (1993)",Action|Comedy,3.790462427745665
7845,Tremors II: Aftershocks (1996),Comedy|Horror|Sci-Fi,2.6670190274841437
7846,Tremors 3: Back to Perfection (2001),Comedy|Horror|Sci-Fi,2.3480392156862746
7847,"Peanut Butter Solution, The (1985)",Children|Fantasy,3.2401960784313726
7850,Hallelujah I'm a Bum (1933),Musical,3.4375
7872,Getting It Right (1989),Comedy|Drama,3.4444444444444446
7878,Straight to Hell (1987),Comedy|Crime|Western,3.104651162790698
7879,Notorious C.H.O. (2002),Comedy,3.400990099009901
7880,Friday Night (Vendredi Soir) (2002),Drama,3.283333333333333
7881,White Zombie (1932),Horror,3.175
7882,The Plague of the Zombies (1966),Horror,3.2051282051282053
7883,I Walked with a Zombie (1943),Drama|Horror,3.492574257425743
7884,Highway 61 (1991),Comedy,3.638392857142857
7885,"Vampire Lovers, The (1970)",Horror,3.0555555555555554
7886,Countess Dracula (1972),Horror,2.967391304347826
7887,"Cheerleaders, The (1973)",Comedy,2.282608695652174
7888,How to Succeed in Business Without Really Trying (1967),Comedy|Musical,3.6057347670250897
7889,Pat Garrett and Billy the Kid (1973),Western,3.4927536231884058
7890,The Left Handed Gun (1958),Crime|Drama|Western,3.1847826086956523
7891,"Last Man on Earth, The (Ultimo uomo della Terra, L') (1964)",Drama|Horror|Sci-Fi,3.493119266055046
7892,"Street Fighter, The (Gekitotsu! Satsujin ken) (1974)",Action,3.154255319148936
7893,Return of the Street Fighter (Satsujin ken 2) (1974),Action|Crime|Drama,2.966666666666667
7894,"Duck, You Sucker (a.k.a. Fistful of Dynamite, A) (Giù la testa) (1971)",Action|Adventure|War|Western,3.584070796460177
7895,Bring Me the Head of Alfredo Garcia (1974),Crime|Drama|Thriller,3.693227091633466
7896,Ride the High Country (1962),Adventure|Drama|Western,3.6076555023923444
7897,"Ballad of Cable Hogue, The (1970)",Comedy|Western,3.5839160839160837
7898,Junior Bonner (1972),Comedy|Drama|Western,3.2916666666666665
7899,Master of the Flying Guillotine (Du bi quan wang da po xue di zi) (1975),Action,3.6437908496732025
7900,Frankenstein Must Be Destroyed (1969),Drama|Horror|Sci-Fi,2.857142857142857
7901,"Haunted Palace, The (1963)",Horror,3.1785714285714284
7912,Finder's Fee (2001),Drama|Thriller,3.2857142857142856
7913,"Whip and the Body, The (Frusta e il corpo, La) (1963)",Horror,3.0
7914,Berlin: Symphony of a Great City (Berlin: Die Sinfonie der Großstadt) (1927),Documentary,3.484375
7915,Samurai Fiction (SF: Episode One) (1998),Action|Adventure|Comedy,3.647196261682243
7916,Gidget (1959),Comedy,3.131868131868132
7917,Wild in the Streets (1968),Drama|Horror|Sci-Fi,2.8260869565217392
7918,"Indian Runner, The (1991)",Drama,3.559375
7919,Drunken Angel (Yoidore tenshi) (1948),Drama|Film-Noir,3.8448275862068964
7920,Desperate Living (1977),Comedy|Crime,3.8175675675675675
7921,"Devil's Rain, The (1975)",Horror,2.138888888888889
7922,"Valachi Papers,The (1972)",Crime|Drama,3.1125
7923,Rolling Thunder (1977),Action|Drama,3.5408163265306123
7924,Stray Dog (Nora inu) (1949),Drama|Film-Noir|Thriller,3.923357664233577
7925,"Hidden Fortress, The (Kakushi-toride no san-akunin) (1958)",Action|Adventure,3.9725050916496945
7926,High and Low (Tengoku to jigoku) (1963),Crime|Drama|Film-Noir|Thriller,4.099833610648918
7928,After the Rehearsal (Efter repetitionen) (1984),Drama,3.3275862068965516
7930,"People Under the Stairs, The (1991)",Horror|Mystery|Thriller,2.936651583710407
7931,My New Gun (1992),Comedy,3.1666666666666665
7932,Dark Days (2000),Documentary,3.892134831460674
7933,"Night in Casablanca, A (1946)",Comedy,3.556338028169014
7934,Zelig (1983),Comedy,3.781795511221945
7935,Face to Face (Ansikte mot ansikte) (1976),Drama|Fantasy|Horror|Mystery,3.62
7936,Shame (Skammen) (1968),Drama|War,3.89937106918239
7937,"Silence, The (Tystnaden) (1963)",Drama,3.939542483660131
7938,Winter Light (Nattvardsgästerna) (1963),Drama,4.029874213836478
7939,Through a Glass Darkly (Såsom i en spegel) (1961),Drama,4.0
7940,"Magician, The (Ansiktet) (1958)",Drama,3.722560975609756
7941,Smiles of a Summer Night (Sommarnattens leende) (1955),Comedy|Romance,4.012269938650307
7942,Summer with Monika (Sommaren med Monika) (1953),Drama|Romance,3.693548387096774
7943,"Killers, The (1946)",Crime|Film-Noir,3.9147121535181237
7944,"Night of the Iguana, The (1964)",Drama|Thriller,3.832618025751073
7945,Freud: The Secret Passion (1962),Drama,3.676470588235294
7946,Reflections in a Golden Eye (1967),Drama,3.259259259259259
7947,Under the Volcano (1984),Drama,3.4863013698630136
7948,Wise Blood (1979),Comedy|Drama,3.3306451612903225
7949,"Yakuza, The (1975)",Drama,3.2066666666666666
7950,"Better Place, A (1997)",Drama,3.1666666666666665
7951,Nightbreed (1990),Fantasy|Horror,3.176190476190476
7952,Beyond the Door II (Schock) (Shock) (Suspense) (1977),Horror,2.736842105263158
7953,Rabid Dogs (Kidnapped) (Cani arrabbiati) (1974),Drama|Thriller,3.36
7954,"Baron Blood (Orrori del castello di Norimberga, Gli) (1972)",Horror,2.9456521739130435
7958,Bloody Mama (1970),Crime|Drama,2.7666666666666666
7959,"Trip, The (1967)",Drama,3.2928571428571427
7976,Ken Park (2002),Drama,3.171003717472119
7979,Monterey Pop (1968),Documentary|Musical,3.918819188191882
7980,"Bridge Too Far, A (1977)",Action|Drama|War,3.747751798561151
7981,Infernal Affairs (Mou gaan dou) (2002),Crime|Drama|Thriller,3.9759004237288136
7982,"Tale of Two Sisters, A (Janghwa, Hongryeon) (2003)",Drama|Horror|Mystery|Thriller,3.629032258064516
7983,Broadway Danny Rose (1984),Comedy,3.758136094674556
7984,From Beyond (1986),Horror|Sci-Fi,3.3698347107438016
7985,"Wonderful Ice Cream Suit, The (1998)",Children|Comedy|Fantasy,3.25
7986,Robot Jox (1990),Sci-Fi,2.2474747474747474
7987,Dolls (1987),Horror,3.0073529411764706
7988,Space Truckers (1996),Comedy|Sci-Fi,2.574803149606299
7989,Not of This Earth (1988),Sci-Fi,2.8518518518518516
7990,Rock 'N' Roll High School (1979),Comedy|Musical,3.4057377049180326
7991,Death Race 2000 (1975),Action|Sci-Fi,3.226605504587156
7992,Cockfighter (1974),Drama,3.7222222222222223
7993,"Bucket Of Blood, A (1959)",Comedy|Horror,3.244047619047619
7994,"Premature Burial, The (1962)",Horror,3.2708333333333335
7995,"Wild Angels, The (1966)",Action|Drama,3.3333333333333335
8003,Bedlam (1946),Drama|Horror,3.097826086956522
8004,Planet of the Vampires (Terrore nello spazio) (1965),Horror|Sci-Fi,3.0
8007,Pure Country (1992),Drama|Musical|Romance,3.191666666666667
8008,Brigadoon (1954),Fantasy|Musical|Romance,3.3540609137055837
8009,Marjorie Morningstar (1958),Drama,3.15
8010,"Power of One, The (1992)",Drama,3.6837606837606836
8011,"Weather Underground, The (2002)",Documentary,3.855324074074074
8012,Kikujiro (Kikujirô no natsu) (1999),Comedy|Drama,3.856624319419238
8013,I'm with Lucy (2002),Comedy|Romance,3.3194444444444446
8014,"Spring, Summer, Fall, Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom) (2003)",Drama,4.021911138161899
8015,"Phantom Tollbooth, The (1970)",Adventure|Animation|Children|Fantasy,3.5859030837004404
8016,"Getaway, The (1972)",Action|Crime|Drama|Thriller,3.638067061143984
8017,10 Rillington Place (1971),Crime|Drama|Thriller,3.4652777777777777
8019,Dark Water (Honogurai mizu no soko kara) (2002),Drama|Horror|Mystery|Thriller,3.4082491582491583
8024,"Thing Called Love, The (1993)",Comedy|Drama|Romance,3.087912087912088
8025,"Thief, The (Vor) (1997)",Drama,3.318840579710145
8033,How to Steal a Million (1966),Comedy|Crime|Romance,3.9230118443316413
8035,"Stendhal Syndrome, The (Sindrome di Stendhal, La) (1996)",Crime|Horror|Thriller,2.86144578313253
8037,Non-Stop (1996),Action|Comedy|Crime,3.125
8038,Manslaughter (1922),Drama,2.3333333333333335
8039,Support Your Local Sheriff! (1969),Comedy|Western,3.6589912280701755
8040,Brain Donors (1992),Comedy,3.3217821782178216
